request_status,date_received,date_completed,suburb,category,service_desc,days_to_complete,calc_days
CLOSED,2016-08-02,2016-08-15,Parkville,"Waste, Street Cleaning and Litter",Missing Bin,13,13
CLOSED,2016-08-25,2016-08-29,NA,"Waste, Street Cleaning and Litter",Missed Bin Collection,4,4
CLOSED,2016-08-24,2016-08-26,Southbank,"Waste, Street Cleaning and Litter",Missed Bin Collection,2,2
CLOSED,2016-08-04,2016-08-25,Carlton,Graffiti,Graffiti Removal,21,21
CLOSED,2016-07-04,2016-07-06,North Melbourne,Graffiti,Graffiti Removal,2,2
CLOSED,2016-08-01,2016-08-11,Southbank,"Waste, Street Cleaning and Litter",Missing Bin,10,10
CLOSED,2016-07-17,2016-07-21,North Melbourne,Graffiti,Graffiti Removal,4,4
CLOSED,2016-07-08,2016-08-01,Melbourne,Graffiti,Graffiti Removal,24,24
CLOSED,2016-08-12,2016-08-17,NA,"Waste, Street Cleaning and Litter",Damaged Bins,5,5
CLOSED,2016-08-08,2016-08-16,Docklands,"Waste, Street Cleaning and Litter",Dumped Rubbish,8,8
CLOSED,2016-10-13,2016-10-19,North Melbourne,"Waste, Street Cleaning and Litter",Missing Bin,6,6
CLOSED,2016-11-03,2016-11-08,Kensington,Graffiti,Graffiti Removal,5,5
CLOSED,2016-10-21,2016-11-08,NA,Roads and Traffic,Drain Maintenance,18,18
CLOSED,2016-10-31,2016-11-08,NA,Roads and Traffic,Traffic Management,8,8
CLOSED,2016-11-04,2016-11-08,West Melbourne,"Waste, Street Cleaning and Litter",Missed Bin Collection,4,4
CLOSED,2016-08-09,2016-11-07,NA,Parking,Parking Meter Service,90,90
CLOSED,2016-09-26,2016-09-28,NA,Parks and Trees,Tree Maintenance Services,2,2
CLOSED,2016-09-19,2016-09-20,West Melbourne,"Waste, Street Cleaning and Litter",Missed Bin Collection,1,1
CLOSED,2016-08-04,2016-09-15,NA,Roads and Traffic,Traffic Management,42,42
CLOSED,2016-09-06,2016-09-27,NA,Graffiti,Graffiti Removal,21,21
CLOSED,2016-09-26,2016-10-07,NA,"Waste, Street Cleaning and Litter",Syringe pick-up services,11,11
CLOSED,2016-10-13,2016-10-13,NA,Roads and Traffic,Road and Footpath Maintenance,0,0
CLOSED,2016-10-03,2016-10-13,NA,Graffiti,Graffiti Removal,10,10
CLOSED,2016-09-27,2016-09-28,NA,"Waste, Street Cleaning and Litter",Dumped Rubbish,1,1
CLOSED,2016-08-30,2016-09-12,NA,"Waste, Street Cleaning and Litter",Waste collection services,13,13
CLOSED,2016-10-27,2016-11-08,Kensington,"Waste, Street Cleaning and Litter",Dumped Rubbish,12,12
CLOSED,2016-09-22,2016-09-27,Kensington,Graffiti,Graffiti Removal,5,5
CLOSED,2016-09-29,2016-10-06,NA,Asset maintenance,Street Lighting Maintenance,7,7
CLOSED,2016-09-08,2016-10-06,East Melbourne,Graffiti,Graffiti Removal,28,28
CLOSED,2016-09-19,2016-10-17,NA,Parks and Trees,Tree Maintenance Services,28,28
CLOSED,2016-04-25,2016-05-13,Kensington,Graffiti,Graffiti Removal,18,18
CLOSED,2016-03-21,2016-03-23,North Melbourne,"Waste, Street Cleaning and Litter",Damaged Bins,2,2
CLOSED,2016-05-12,2016-05-23,West Melbourne,"Waste, Street Cleaning and Litter",Missed Bin Collection,11,11
CLOSED,2015-04-17,2015-05-07,Carlton,Parks and Trees,Tree Maintenance Services,20,20
CLOSED,2015-02-26,2015-02-27,Carlton,"Waste, Street Cleaning and Litter",Missing Bin,1,1
CLOSED,2014-12-19,2015-01-19,Melbourne,"Waste, Street Cleaning and Litter",Waste collection services,31,31
CLOSED,2015-08-12,2015-08-17,Melbourne,Graffiti,Graffiti Removal,5,5
CLOSED,2015-05-25,2015-06-09,Docklands,Parks and Trees,Condition of Assets in Parks,15,15
CLOSED,2015-03-19,2015-03-20,Melbourne,Parks and Trees,Tree Maintenance Services,1,1
CLOSED,2015-08-13,2015-09-17,North Melbourne,Parks and Trees,Tree Maintenance Services,35,35
CLOSED,2015-04-21,2015-05-06,South Wharf,Graffiti,Graffiti Removal,15,15
CLOSED,2015-08-24,2015-08-26,Melbourne,Graffiti,Graffiti Removal,2,2
CLOSED,2015-09-14,2015-09-17,Parkville,Parks and Trees,Condition of Assets in Parks,3,3
CLOSED,2015-08-13,2015-08-17,Parkville,"Waste, Street Cleaning and Litter",Missed Bin Collection,4,4
CLOSED,2015-07-01,2015-09-17,Carlton,Parks and Trees,Park Cleaning,78,78
CLOSED,2015-11-05,2016-01-18,Melbourne,Parks and Trees,Park Cleaning,74,74
CLOSED,2014-11-26,2014-11-27,Docklands,Parks and Trees,Park Cleaning,1,1
CLOSED,2015-01-30,2015-02-04,Melbourne,Roads and Traffic,Road and Footpath Maintenance,5,5
CLOSED,2015-09-24,2015-10-23,Parkville,Parks and Trees,Tree Maintenance Services,29,29
CLOSED,2015-10-09,2015-11-16,Melbourne,Parks and Trees,Lawns and Irrigation,38,38
CLOSED,2015-11-25,2015-11-27,East Melbourne,Parks and Trees,Lawns and Irrigation,2,2
CLOSED,2015-07-27,2015-07-31,North Melbourne,"Waste, Street Cleaning and Litter",Missing Bin,4,4
CLOSED,2015-11-17,2015-11-26,East Melbourne,Graffiti,Graffiti Removal,9,9
CLOSED,2016-01-06,2016-01-13,North Melbourne,"Waste, Street Cleaning and Litter",Damaged Bins,7,7
CLOSED,2015-11-17,2015-11-19,East Melbourne,"Waste, Street Cleaning and Litter",Damaged Bins,2,2
CLOSED,2015-11-26,2015-12-03,Kensington,Graffiti,Graffiti Removal,7,7
CLOSED,2015-05-07,2015-06-01,North Melbourne,Parks and Trees,Tree Maintenance Services,25,25
CLOSED,2015-08-10,2015-08-21,Melbourne,Parks and Trees,Condition of Assets in Parks,11,11
CLOSED,2015-10-26,2015-10-30,West Melbourne,Parks and Trees,Tree Maintenance Services,4,4
CLOSED,2015-03-13,2015-03-24,Melbourne,Parks and Trees,Condition of Assets in Parks,11,11
CLOSED,2015-03-13,2015-03-16,Carlton,"Waste, Street Cleaning and Litter",Missed Bin Collection,3,3
CLOSED,2014-12-02,2014-12-09,Kensington,"Waste, Street Cleaning and Litter",Missing Bin,7,7
CLOSED,2015-05-31,2015-06-09,Carlton,Graffiti,Graffiti Removal,9,9
CLOSED,2015-06-17,2015-06-24,Parkville,Graffiti,Graffiti Removal,7,7
CLOSED,2015-06-29,2015-08-17,North Melbourne,Parks and Trees,Park Cleaning,49,49
CLOSED,2015-03-22,2015-03-23,West Melbourne,Parks and Trees,Condition of Assets in Parks,1,1
CLOSED,2015-09-17,2015-09-22,Melbourne,Graffiti,Graffiti Removal,5,5
CLOSED,2015-05-01,2015-07-20,Carlton,Parks and Trees,Park Cleaning,80,80
CLOSED,2015-11-09,2015-11-16,Carlton,"Waste, Street Cleaning and Litter",Missing Bin,7,7
CLOSED,2015-06-12,2015-06-22,Carlton,Graffiti,Graffiti Removal,10,10
CLOSED,2016-03-01,2016-04-01,South Yarra,Parks and Trees,Condition of Assets in Parks,31,31
CLOSED,2016-01-13,2016-01-20,Carlton,"Waste, Street Cleaning and Litter",Damaged Bins,7,7
CLOSED,2016-03-02,2016-03-09,Southbank,Parks and Trees,Tree Maintenance Services,7,7
CLOSED,2016-02-11,2016-02-16,Carlton,Graffiti,Graffiti Removal,5,5
CLOSED,2016-02-04,2016-02-09,Melbourne,Parks and Trees,Tree Maintenance Services,5,5
CLOSED,2016-02-25,2016-03-02,Carlton North,Graffiti,Graffiti Removal,6,6
CLOSED,2016-01-04,2016-01-21,Melbourne,Graffiti,Graffiti Removal,17,17
CLOSED,2016-02-17,2016-02-24,West Melbourne,Graffiti,Graffiti Removal,7,7
CLOSED,2016-02-17,2016-03-02,Southbank,"Waste, Street Cleaning and Litter",Waste collection services,14,14
CLOSED,2016-02-09,2016-02-16,Kensington,"Waste, Street Cleaning and Litter",Street Cleaning services,7,7
CLOSED,2016-02-26,2016-03-08,Melbourne,"Waste, Street Cleaning and Litter",Dumped Rubbish,11,11
CLOSED,2016-03-07,2016-03-18,East Melbourne,Graffiti,Graffiti Removal,11,11
CLOSED,2016-03-13,2016-03-29,Melbourne,"Waste, Street Cleaning and Litter",Street Cleaning services,16,16
CLOSED,2015-12-09,2015-12-15,West Melbourne,Graffiti,Graffiti Removal,6,6
CLOSED,2015-12-03,2015-12-09,NA,Parks and Trees,Tree Maintenance Services,6,6
CLOSED,2015-12-04,2015-12-08,NA,"Waste, Street Cleaning and Litter",Public Litter Bin,4,4
CLOSED,2016-04-06,2016-04-07,Carlton North,Parks and Trees,Lawns and Irrigation,1,1
CLOSED,2016-04-07,2016-04-12,Carlton,Graffiti,Graffiti Removal,5,5
CLOSED,2015-12-07,2015-12-07,NA,Roads and Traffic,Road and Footpath Maintenance,0,0
CLOSED,2015-12-01,2015-12-01,NA,"Waste, Street Cleaning and Litter",Syringe pick-up services,0,0
CLOSED,2016-04-21,2016-04-22,North Melbourne,"Waste, Street Cleaning and Litter",Missed Bin Collection,1,1
CLOSED,2016-03-24,2016-04-04,Melbourne,Parks and Trees,Lawns and Irrigation,11,11
CLOSED,2015-12-03,2016-01-13,NA,Parking,Parking Meter Service,41,41
CLOSED,2016-06-17,2016-06-27,Melbourne,Graffiti,Graffiti Removal,10,10
CLOSED,2016-04-22,2016-04-26,Melbourne,"Waste, Street Cleaning and Litter",Missed Bin Collection,4,4
CLOSED,2015-12-08,2015-12-23,NA,Graffiti,Graffiti Removal,15,15
CLOSED,2015-12-08,2016-01-12,NA,Parking,Parking Meter Service,35,35
CLOSED,2015-12-01,2015-12-05,NA,"Waste, Street Cleaning and Litter",Missed Bin Collection,4,4
CLOSED,2015-12-02,2015-12-07,NA,Roads and Traffic,Road and Footpath Maintenance,5,5
CLOSED,2016-03-15,2016-03-18,Carlton,Parks and Trees,Condition of Assets in Parks,3,3
CLOSED,2016-05-23,2016-05-25,Kensington,Parks and Trees,Tree Maintenance Services,2,2
CLOSED,2016-04-04,2016-04-22,Carlton,Graffiti,Graffiti Removal,18,18
CLOSED,2016-06-08,2016-06-08,Parkville,Parks and Trees,Sport and Playground Facilities,0,0
CLOSED,2016-04-04,2016-04-08,North Melbourne,Parks and Trees,Condition of Assets in Parks,4,4
CLOSED,2015-12-03,2015-12-04,NA,"Waste, Street Cleaning and Litter",Syringe pick-up services,1,1
CLOSED,2016-04-19,2016-05-26,Docklands,Parks and Trees,Park Cleaning,37,37
CLOSED,2015-12-02,2015-12-09,NA,Parks and Trees,Tree Maintenance Services,7,7
CLOSED,2016-06-17,2016-06-21,Melbourne,Graffiti,Graffiti Removal,4,4
CLOSED,2015-10-30,2015-11-13,Melbourne,Graffiti,Graffiti Removal,14,14
CLOSED,2015-12-03,2015-12-08,NA,"Waste, Street Cleaning and Litter",Missed Bin Collection,5,5
CLOSED,2015-12-04,2015-12-14,NA,Graffiti,Graffiti Removal,10,10
CLOSED,2015-12-03,2015-12-08,NA,Parks and Trees,Tree Maintenance Services,5,5
CLOSED,2016-06-27,2016-06-27,Melbourne,Graffiti,Graffiti Removal,0,0
CLOSED,2016-03-30,2016-04-04,Melbourne,Parks and Trees,Condition of Assets in Parks,5,5
CLOSED,2016-05-16,2016-05-20,Melbourne,Graffiti,Graffiti Removal,4,4
CLOSED,2015-12-02,2015-12-08,NA,"Waste, Street Cleaning and Litter",Damaged Bins,6,6
CLOSED,2016-04-28,2016-04-28,Melbourne,"Waste, Street Cleaning and Litter",Missed Bin Collection,0,0
CLOSED,2015-12-08,2015-12-21,NA,Graffiti,Graffiti Removal,13,13
CLOSED,2016-04-12,2016-04-19,Melbourne,"Waste, Street Cleaning and Litter",Waste collection services,7,7
CLOSED,2016-04-12,2016-05-13,Melbourne,Graffiti,Graffiti Removal,31,31
CLOSED,2015-12-03,2015-12-05,NA,"Waste, Street Cleaning and Litter",Public Litter Bin,2,2
CLOSED,2016-06-07,2016-06-15,North Melbourne,"Waste, Street Cleaning and Litter",Damaged Bins,8,8
CLOSED,2016-06-08,2016-06-09,Melbourne,"Waste, Street Cleaning and Litter",Missed Bin Collection,1,1
CLOSED,2015-08-13,2015-09-07,Melbourne,Graffiti,Graffiti Removal,25,25
CLOSED,2015-11-14,2015-12-09,Kensington,Graffiti,Graffiti Removal,25,25
CLOSED,2015-08-30,2015-09-14,Melbourne,Graffiti,Graffiti Removal,15,15
CLOSED,2015-12-11,2015-12-15,Melbourne,"Waste, Street Cleaning and Litter",Dumped Rubbish,4,4
CLOSED,2015-10-19,2015-10-20,Melbourne,"Waste, Street Cleaning and Litter",Dumped Rubbish,1,1
CLOSED,2016-06-13,2016-06-15,Carlton,Parks and Trees,Condition of Assets in Parks,2,2
CLOSED,2015-11-05,2015-11-09,NA,"Waste, Street Cleaning and Litter",Missing Bin,4,4
CLOSED,2015-11-05,2015-12-14,NA,"Waste, Street Cleaning and Litter",Syringe pick-up services,39,39
CLOSED,2015-10-31,2015-11-01,NA,"Waste, Street Cleaning and Litter",Dumped Rubbish,1,1
CLOSED,2015-10-28,2015-10-29,NA,"Waste, Street Cleaning and Litter",Missed Bin Collection,1,1
CLOSED,2015-11-05,2015-11-11,NA,Roads and Traffic,Traffic Management,6,6
CLOSED,2015-11-02,2015-12-14,NA,Roads and Traffic,Road and Footpath Maintenance,42,42
CLOSED,2015-12-31,2016-01-01,NA,"Waste, Street Cleaning and Litter",Dumped Rubbish,1,1
CLOSED,2015-12-26,2015-12-30,NA,Parks and Trees,Tree Maintenance Services,4,4
CLOSED,2015-12-24,2015-12-31,NA,"Waste, Street Cleaning and Litter",Missed Bin Collection,7,7
CLOSED,2015-12-23,2016-03-11,NA,Asset maintenance,Street Maintenance,79,79
CLOSED,2015-12-17,2015-12-17,NA,"Waste, Street Cleaning and Litter",Street Cleaning services,0,0
CLOSED,2015-12-17,2015-12-22,NA,"Waste, Street Cleaning and Litter",Waste collection services,5,5
CLOSED,2016-01-12,2016-01-13,NA,"Waste, Street Cleaning and Litter",Street Cleaning services,1,1
CLOSED,2016-01-13,2016-01-14,NA,"Waste, Street Cleaning and Litter",Street Cleaning services,1,1
CLOSED,2016-01-12,2016-01-29,NA,Graffiti,Graffiti Removal,17,17
CLOSED,2015-12-20,2015-12-20,NA,"Waste, Street Cleaning and Litter",Dumped Rubbish,0,0
CLOSED,2016-01-23,2016-01-24,NA,"Waste, Street Cleaning and Litter",Dumped Rubbish,1,1
CLOSED,2016-01-14,2016-01-14,NA,"Waste, Street Cleaning and Litter",Street Cleaning services,0,0
CLOSED,2014-12-01,2014-12-03,North Melbourne,"Waste, Street Cleaning and Litter",Missed Bin Collection,2,2
CLOSED,2015-12-09,2015-12-24,Kensington,Parks and Trees,Tree Maintenance Services,15,15
CLOSED,2015-03-23,2015-04-27,Melbourne,Parks and Trees,Park Cleaning,35,35
CLOSED,2015-02-18,2015-03-03,West Melbourne,Parks and Trees,Condition of Assets in Parks,13,13
CLOSED,2015-10-26,2015-11-04,Melbourne,Parks and Trees,Tree Maintenance Services,9,9
CLOSED,2014-12-11,2014-12-15,East Melbourne,"Waste, Street Cleaning and Litter",Missing Bin,4,4
CLOSED,2015-04-28,2015-04-29,Melbourne,"Waste, Street Cleaning and Litter",Missed Bin Collection,1,1
CLOSED,2015-12-18,2015-12-21,Southbank,Roads and Traffic,Road and Footpath Maintenance,3,3
CLOSED,2015-06-15,2015-06-29,Melbourne,Parks and Trees,Condition of Assets in Parks,14,14
CLOSED,2015-03-12,2015-03-16,North Melbourne,"Waste, Street Cleaning and Litter",Missed Bin Collection,4,4
CLOSED,2015-01-29,2015-02-09,Kensington,Parks and Trees,Tree Maintenance Services,11,11
CLOSED,2015-04-21,2015-04-25,North Melbourne,"Waste, Street Cleaning and Litter",Waste collection services,4,4
CLOSED,2015-10-28,2015-10-30,North Melbourne,Parks and Trees,Condition of Assets in Parks,2,2
CLOSED,2015-03-29,2015-03-31,Carlton,"Waste, Street Cleaning and Litter",Public Litter Bin,2,2
CLOSED,2015-10-09,2015-12-21,Carlton,"Waste, Street Cleaning and Litter",Waste collection services,73,73
CLOSED,2016-01-27,2016-01-28,North Melbourne,"Waste, Street Cleaning and Litter",Missed Bin Collection,1,1
CLOSED,2015-12-21,2015-12-22,East Melbourne,"Waste, Street Cleaning and Litter",Missed Bin Collection,1,1
CLOSED,2015-07-31,2015-08-31,Melbourne,Graffiti,Graffiti Removal,31,31
CLOSED,2015-07-31,2015-08-20,North Melbourne,"Waste, Street Cleaning and Litter",Waste collection services,20,20
CLOSED,2016-02-04,2016-02-10,West Melbourne,"Waste, Street Cleaning and Litter",Damaged Bins,6,6
CLOSED,2016-03-10,2016-03-15,Melbourne,Roads and Traffic,Road and Footpath Maintenance,5,5
CLOSED,2015-11-17,2015-12-03,Melbourne,Graffiti,Graffiti Removal,16,16
CLOSED,2016-03-16,2016-03-23,Melbourne,"Waste, Street Cleaning and Litter",Missing Bin,7,7
CLOSED,2016-03-11,2016-03-15,North Melbourne,"Waste, Street Cleaning and Litter",Public Litter Bin,4,4
CLOSED,2015-12-24,2016-01-04,Kensington,Graffiti,Graffiti Removal,11,11
CLOSED,2015-08-10,2015-08-31,North Melbourne,Graffiti,Graffiti Removal,21,21
CLOSED,2016-02-17,2016-02-20,Southbank,Roads and Traffic,Road and Footpath Maintenance,3,3
CLOSED,2015-07-21,2015-07-23,Carlton,"Waste, Street Cleaning and Litter",Missing Bin,2,2
CLOSED,2016-01-22,2016-01-27,Carlton,"Waste, Street Cleaning and Litter",Damaged Bins,5,5
CLOSED,2015-12-29,2016-01-04,South Yarra,Graffiti,Graffiti Removal,6,6
CLOSED,2015-10-29,2015-11-03,Kensington,"Waste, Street Cleaning and Litter",Damaged Bins,5,5
CLOSED,2015-10-30,2015-11-05,Carlton,"Waste, Street Cleaning and Litter",Damaged Bins,6,6
CLOSED,2016-01-04,2016-01-06,South Yarra,"Waste, Street Cleaning and Litter",Public Litter Bin,2,2
CLOSED,2015-04-13,2015-04-14,Parkville,Parks and Trees,Condition of Assets in Parks,1,1
CLOSED,2015-12-21,2015-12-21,Melbourne,Parks and Trees,Condition of Assets in Parks,0,0
CLOSED,2016-01-05,2016-01-05,South Yarra,Parks and Trees,Condition of Assets in Parks,0,0
CLOSED,2015-09-24,2015-09-29,North Melbourne,"Waste, Street Cleaning and Litter",Missing Bin,5,5
CLOSED,2016-03-08,2016-03-11,Melbourne,"Waste, Street Cleaning and Litter",Damaged Bins,3,3
CLOSED,2016-03-08,2016-03-21,Docklands,Asset maintenance,Street Maintenance,13,13
CLOSED,2015-07-17,2015-07-29,Melbourne,Graffiti,Graffiti Removal,12,12
CLOSED,2015-07-17,2015-07-21,Carlton,"Waste, Street Cleaning and Litter",Damaged Bins,4,4
CLOSED,2015-07-27,2015-07-28,Kensington,"Waste, Street Cleaning and Litter",Street Cleaning services,1,1
CLOSED,2015-04-14,2015-04-17,Carlton,Graffiti,Graffiti Removal,3,3
CLOSED,2015-04-14,2015-04-22,Carlton,"Waste, Street Cleaning and Litter",Missing Bin,8,8
CLOSED,2015-11-25,2015-11-27,South Yarra,"Waste, Street Cleaning and Litter",Missed Bin Collection,2,2
CLOSED,2016-01-18,2016-01-22,Melbourne,"Waste, Street Cleaning and Litter",Waste collection services,4,4
CLOSED,2015-09-11,2016-05-03,Kensington,Roads and Traffic,Traffic Management,235,235
CLOSED,2016-02-20,2016-02-23,Melbourne,Parks and Trees,Condition of Assets in Parks,3,3
CLOSED,2015-11-25,2015-12-06,North Melbourne,"Waste, Street Cleaning and Litter",Dumped Rubbish,11,11
CLOSED,2015-02-10,2015-02-13,Carlton,Parks and Trees,Condition of Assets in Parks,3,3
CLOSED,2015-10-15,2015-10-21,West Melbourne,"Waste, Street Cleaning and Litter",Dumped Rubbish,6,6
CLOSED,2015-11-09,2015-11-10,Kensington,"Waste, Street Cleaning and Litter",Damaged Bins,1,1
CLOSED,2016-06-07,2016-06-09,North Melbourne,"Waste, Street Cleaning and Litter",Missed Bin Collection,2,2
CLOSED,2016-03-09,2016-04-08,West Melbourne,Graffiti,Graffiti Removal,30,30
CLOSED,2015-03-27,2015-04-01,South Yarra,"Waste, Street Cleaning and Litter",Missing Bin,5,5
CLOSED,2016-01-20,2016-01-28,Melbourne,Graffiti,Graffiti Removal,8,8
CLOSED,2016-01-08,2016-01-28,Melbourne,"Waste, Street Cleaning and Litter",Dumped Rubbish,20,20
CLOSED,2015-10-19,2015-10-26,Carlton,"Waste, Street Cleaning and Litter",Missing Bin,7,7
CLOSED,2015-10-19,2015-11-11,Melbourne,Graffiti,Graffiti Removal,23,23
CLOSED,2015-12-29,2016-01-14,Carlton,Parks and Trees,Tree Maintenance Services,16,16
CLOSED,2016-01-08,2016-02-03,Carlton,Parks and Trees,Tree Maintenance Services,26,26
CLOSED,2015-03-30,2015-04-16,West Melbourne,Parks and Trees,Park Cleaning,17,17
CLOSED,2015-03-31,2015-04-07,Melbourne,Parks and Trees,Condition of Assets in Parks,7,7
CLOSED,2015-03-31,2015-04-13,East Melbourne,Parks and Trees,Condition of Assets in Parks,13,13
CLOSED,2015-08-28,2015-09-01,Carlton,"Waste, Street Cleaning and Litter",Missing Bin,4,4
CLOSED,2015-04-13,2015-04-16,West Melbourne,"Waste, Street Cleaning and Litter",Missing Bin,3,3
CLOSED,2015-05-25,2015-06-04,Melbourne,Parks and Trees,Park Cleaning,10,10
CLOSED,2015-02-11,2015-04-17,Carlton,Parks and Trees,Park Cleaning,65,65
CLOSED,2015-12-21,2015-12-24,Melbourne,"Waste, Street Cleaning and Litter",Waste collection services,3,3
CLOSED,2016-03-05,2016-03-10,West Melbourne,"Waste, Street Cleaning and Litter",Missing Bin,5,5
CLOSED,2015-06-05,2015-06-09,Kensington,"Waste, Street Cleaning and Litter",Missed Bin Collection,4,4
CLOSED,2015-10-14,2015-10-16,Kensington,Parks and Trees,Park Cleaning,2,2
CLOSED,2016-05-30,2016-05-31,Kensington,Parks and Trees,Condition of Assets in Parks,1,1
CLOSED,2016-03-31,2016-04-06,North Melbourne,Graffiti,Graffiti Removal,6,6
CLOSED,2015-03-26,2016-04-28,Kensington,Roads and Traffic,Traffic Management,399,399
CLOSED,2014-12-15,2015-01-07,Parkville,Graffiti,Graffiti Removal,23,23
CLOSED,2015-02-17,2015-04-10,Southbank,Parks and Trees,Park Cleaning,52,52
CLOSED,2015-01-09,2015-01-15,Melbourne,"Waste, Street Cleaning and Litter",Missing Bin,6,6
CLOSED,2015-03-11,2015-03-13,Parkville,"Waste, Street Cleaning and Litter",Missed Bin Collection,2,2
CLOSED,2015-03-04,2015-04-10,Melbourne,Parks and Trees,Tree Maintenance Services,37,37
CLOSED,2014-12-19,2015-01-02,Parkville,Parks and Trees,Lawns and Irrigation,14,14
CLOSED,2015-01-06,2015-01-22,Melbourne,Parks and Trees,Park Cleaning,16,16
CLOSED,2015-06-23,2015-06-25,Carlton,"Waste, Street Cleaning and Litter",Damaged Bins,2,2
CLOSED,2015-01-07,2015-01-15,Carlton,"Waste, Street Cleaning and Litter",Waste collection services,8,8
CLOSED,2015-06-25,2015-06-29,Melbourne,Asset maintenance,Public Toilets,4,4
CLOSED,2015-10-16,2015-10-23,North Melbourne,"Waste, Street Cleaning and Litter",Damaged Bins,7,7
CLOSED,2015-10-17,2015-10-20,Kensington,"Waste, Street Cleaning and Litter",Missing Bin,3,3
CLOSED,2015-02-27,2015-03-02,Melbourne,"Waste, Street Cleaning and Litter",Waste collection services,3,3
CLOSED,2015-05-07,2015-05-15,Docklands,Parks and Trees,Tree Maintenance Services,8,8
CLOSED,2014-12-09,2014-12-15,Melbourne,Parks and Trees,Park Cleaning,6,6
CLOSED,2015-01-21,2015-02-12,Melbourne,"Waste, Street Cleaning and Litter",Dumped Rubbish,22,22
CLOSED,2015-05-08,2015-05-15,North Melbourne,"Waste, Street Cleaning and Litter",Missing Bin,7,7
CLOSED,2015-03-10,2015-03-11,Melbourne,"Waste, Street Cleaning and Litter",Public Litter Bin,1,1
CLOSED,2015-10-13,2015-10-15,West Melbourne,"Waste, Street Cleaning and Litter",Damaged Bins,2,2
CLOSED,2015-04-08,2015-04-14,Kensington,"Waste, Street Cleaning and Litter",Damaged Bins,6,6
CLOSED,2014-12-31,2015-01-05,East Melbourne,Roads and Traffic,Road and Footpath Maintenance,5,5
CLOSED,2015-04-25,2015-04-27,Melbourne,"Waste, Street Cleaning and Litter",Street Cleaning services,2,2
